Unnamed: 0,TEXT,TARGET_LIST
22.0,"Kecelakaan kemungkinan disebabkan oleh kurangnya pengalaman pengemudi dengan rute, kondisi jalan yang tidak memadai, penggunaan komponen rem yang tidak standar, dan muatan berlebih, mempengaruhi penanganan situasi tak terduga.","[0.0, 0.0, 1.0, 0.0, 0.0]"
23.0,"Penyebab kemungkinan kecelakaan termasuk ketidakfamiliaran pengemudi dengan rute, kondisi jalan yang sangat rusak, penggunaan kanvas rem yang tidak standar, dan muatan yang berlebihan, menyulitkan penanganan situasi mendadak.","[0.0, 0.0, 1.0, 0.0, 0.0]"
24.0,"Kecelakaan mungkin terjadi karena pengemudi tidak mengenal rute, kondisi jalan yang buruk, penggunaan kanvas rem yang tidak sesuai, dan muatan yang melebihi kapasitas, menghambat penanganan keadaan kritis.","[0.0, 0.0, 1.0, 0.0, 0.0]"
25.0,"Kemungkinan penyebab kecelakaan termasuk ketidakfamiliaran pengemudi terhadap rute, kondisi jalan yang rusak parah, penggunaan komponen rem tidak sesuai standar, dan muatan melebihi kapasitas, mempengaruhi penanganan situasi darurat.","[0.0, 0.0, 1.0, 0.0, 0.0]"
26.0,"Faktor penyebab kecelakaan ini termasuk kurangnya pengetahuan pengemudi tentang rute, kondisi jalan yang rusak, penggunaan kanvas rem yang tidak standar, dan muatan yang berlebih, mempengaruhi kemampuan menghadapi situasi tak terduga.","[0.0, 0.0, 1.0, 0.0, 0.0]"
27.0,"Kecelakaan mungkin diakibatkan oleh ketidakfamiliaran pengemudi dengan rute, kondisi jalan yang tidak baik, penggunaan komponen rem yang tidak standar, dan muatan berlebih, yang mempersulit penanganan situasi kritis.","[0.0, 0.0, 1.0, 0.0, 0.0]"
28.0,"Penyebab kecelakaan termasuk kurangnya pengenalan pengemudi terhadap rute, kondisi jalan yang buruk, penggunaan kanvas rem yang tidak standar, dan muatan melebihi batas, menyulitkan pengendalian situasi darurat.","[0.0, 0.0, 1.0, 0.0, 0.0]"
29.0,"Kecelakaan ini mungkin terjadi akibat pengemudi yang kurang mengenal rute, kondisi jalan yang rusak berat, penggunaan kanvas rem yang tidak standar, dan kelebihan muatan, mempengaruhi kemampuan mengatasi kondisi tak terduga.","[0.0, 0.0, 1.0, 0.0, 0.0]"
30.0,"Faktor penyebab kecelakaan termasuk ketidakfamiliaran pengemudi dengan rute, kondisi jalan yang rusak, penggunaan komponen rem yang tidak standar, dan muatan berlebih, yang mempengaruhi penanganan situasi kritis.","[0.0, 0.0, 1.0, 0.0, 0.0]"
,"Dengan demikian, dapat disimpulkan bahwa kemungkinan penyebab (Probability Cause) terjadinya peristiwa kecelakaan ini adalah bersumber dari kegagalan berfungsinya rem utama, rem parkir tangan dan pengemudi yang tidak berhasil mengendalikan kendaraan pada saat menghadapi situasi kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
1.0,"Kecelakaan ini mungkin terjadi akibat kegagalan fungsi rem utama dan rem parkir tangan, serta ketidakmampuan pengemudi mengendalikan kendaraan dalam situasi kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
2.0,"Penyebab kecelakaan kemungkinan berasal dari tidak berfungsinya rem utama dan rem parkir tangan, ditambah dengan ketidakberhasilan pengemudi dalam mengatasi situasi darurat.","[0.0, 0.0, 0.0, 0.0, 0.0]"
3.0,"Kecelakaan dapat disimpulkan disebabkan oleh kegagalan rem utama dan rem parkir, serta pengemudi yang gagal mengendalikan kendaraan saat menghadapi kondisi kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
4.0,"Kemungkinan penyebab kecelakaan termasuk kegagalan berfungsi dari rem utama dan rem parkir tangan, serta ketidakcakapan pengemudi dalam situasi kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
5.0,"Kecelakaan ini mungkin akibat kegagalan fungsi rem utama dan rem parkir tangan, serta pengemudi yang tidak dapat mengendalikan kendaraan saat kondisi darurat.","[0.0, 0.0, 0.0, 0.0, 0.0]"
6.0,"Kecelakaan mungkin terjadi karena rem utama dan rem parkir tangan tidak berfungsi dengan baik, serta ketidakmampuan pengemudi mengatasi situasi kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
7.0,"Kecelakaan ini disimpulkan terjadi karena kegagalan rem utama dan rem tangan, bersamaan dengan ketidakmampuan pengemudi mengendalikan kendaraan dalam keadaan darurat.","[0.0, 0.0, 0.0, 0.0, 0.0]"
8.0,"Penyebab kemungkinan kecelakaan adalah gagalnya fungsi rem utama dan rem parkir tangan, serta ketidakberhasilan pengemudi dalam menghadapi situasi kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
9.0,"Kecelakaan dapat dikaitkan dengan kegagalan berfungsinya rem utama dan rem parkir tangan, serta ketidakmampuan pengemudi mengendalikan kendaraan saat diperlukan.","[0.0, 0.0, 0.0, 0.0, 0.0]"
10.0,"Kecelakaan ini mungkin terjadi akibat kegagalan rem utama dan rem parkir tangan, serta ketidakcakapan pengemudi dalam menghadapi kondisi kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
11.0,"Kecelakaan dapat disimpulkan berasal dari kegagalan rem utama dan rem parkir tangan, serta pengemudi yang gagal mengendalikan kendaraan di saat kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
12.0,"Kemungkinan penyebab kecelakaan termasuk kegagalan fungsi rem utama dan rem parkir tangan, serta ketidakberhasilan pengemudi dalam mengendalikan kendaraan saat situasi darurat.","[0.0, 0.0, 0.0, 0.0, 0.0]"
13.0,"Kecelakaan kemungkinan disebabkan oleh kegagalan rem utama dan rem parkir tangan, ditambah dengan ketidakmampuan pengemudi mengatasi situasi kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
14.0,"Kecelakaan ini mungkin akibat dari tidak berfungsinya rem utama dan rem parkir tangan, serta ketidakcakapan pengemudi dalam mengendalikan kendaraan saat darurat.","[0.0, 0.0, 0.0, 0.0, 0.0]"
15.0,"Penyebab kecelakaan ini mungkin berasal dari kegagalan rem utama dan rem parkir tangan, serta ketidakmampuan pengemudi menghadapi situasi kritis dengan kendaraan.","[0.0, 0.0, 0.0, 0.0, 0.0]"
16.0,"Kecelakaan ini mungkin disebabkan oleh kegagalan rem utama dan rem parkir tangan yang tidak berfungsi, serta ketidakmampuan pengemudi menghadapi situasi darurat dengan kendaraan.","[0.0, 0.0, 0.0, 0.0, 0.0]"
17.0,"Penyebab kemungkinan kecelakaan termasuk kegagalan berfungsi dari rem utama dan rem parkir tangan, bersama dengan ketidakmampuan pengemudi mengendalikan kendaraan dalam kondisi kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
18.0,"Kecelakaan mungkin terjadi karena rem utama dan rem parkir tangan yang tidak berfungsi dengan baik, serta kegagalan pengemudi dalam mengendalikan kendaraan saat diperlukan.","[0.0, 0.0, 0.0, 0.0, 0.0]"
19.0,"Kecelakaan ini dapat disimpulkan sebagai akibat dari kegagalan fungsi rem utama dan rem parkir tangan, serta ketidakberhasilan pengemudi dalam menghadapi kondisi darurat.","[0.0, 0.0, 0.0, 0.0, 0.0]"
20.0,"Kemungkinan penyebab kecelakaan termasuk kegagalan rem utama dan rem parkir tangan, serta ketidakcakapan pengemudi dalam situasi darurat dengan kendaraan.","[0.0, 0.0, 0.0, 0.0, 0.0]"
21.0,"Kecelakaan dapat dikaitkan dengan kegagalan berfungsi dari rem utama dan rem parkir tangan, serta ketidakmampuan pengemudi mengendalikan kendaraan dalam keadaan darurat.","[0.0, 0.0, 0.0, 0.0, 0.0]"
22.0,"Penyebab kecelakaan ini mungkin berasal dari kegagalan rem utama dan rem parkir tangan, serta ketidakmampuan pengemudi mengatasi situasi kritis saat mengendalikan kendaraan.","[0.0, 0.0, 0.0, 0.0, 0.0]"
23.0,"Kecelakaan kemungkinan disebabkan oleh kegagalan fungsi rem utama dan rem parkir tangan, ditambah dengan ketidakmampuan pengemudi dalam mengendalikan kendaraan saat menghadapi kondisi darurat.","[0.0, 0.0, 0.0, 0.0, 0.0]"
24.0,"Kecelakaan ini mungkin akibat kegagalan rem utama dan rem parkir tangan, serta ketidakberhasilan pengemudi dalam mengatasi situasi kritis dengan kendaraan.","[0.0, 0.0, 0.0, 0.0, 0.0]"
25.0,"Kecelakaan dapat disimpulkan berasal dari kegagalan berfungsi rem utama dan rem parkir tangan, serta ketidakmampuan pengemudi dalam mengendalikan kendaraan saat situasi darurat.","[0.0, 0.0, 0.0, 0.0, 0.0]"
26.0,"Kemungkinan penyebab kecelakaan termasuk kegagalan fungsi rem utama dan rem parkir tangan, serta ketidakcakapan pengemudi dalam situasi darurat.","[0.0, 0.0, 0.0, 0.0, 0.0]"
27.0,"Kecelakaan mungkin terjadi akibat kegagalan rem utama dan rem parkir tangan, serta ketidakmampuan pengemudi mengendalikan kendaraan dalam kondisi kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
28.0,"Penyebab kemungkinan kecelakaan termasuk kegagalan berfungsi dari rem utama dan rem parkir tangan, ditambah dengan ketidakberhasilan pengemudi dalam menghadapi situasi kritis.","[0.0, 0.0, 0.0, 0.0, 0.0]"
29.0,"Kecelakaan ini mungkin disebabkan oleh kegagalan rem utama dan rem parkir tangan, serta ketidakmampuan pengemudi mengatasi kondisi darurat dengan kendaraan.","[0.0, 0.0, 0.0, 0.0, 0.0]"
30.0,"Kecelakaan dapat dikaitkan dengan kegagalan fungsi rem utama dan rem parkir tangan, serta ketidakberhasilan pengemudi dalam mengendalikan kendaraan saat diperlukan.","[0.0, 0.0, 0.0, 0.0, 0.0]"
,"Fatalitas korban terjadi karena di lokasi mobil bus terguling yaitu Jalan Raya Bypass Cicalengka adalah flyover yang melintasi dibawahnya jalan desa. Namun tepi ambang pengaman jalan tidak terpasang pagar pengaman, hanya terpasang patok dan terdapat deretan pohon besar. Super structure mobil bus tidak dapat mempertahankan survival space dan tidak terpasangnya sabuk keselamatan di semua kursi penumpang.","[0.0, 1.0, 0.0, 0.0, 0.0]"
1.0,"Fatalitas korban diakibatkan oleh lokasi kecelakaan di Jalan Raya Bypass Cicalengka, di mana flyover tidak memiliki pengaman jalan yang memadai, serta struktur bus yang tidak kuat dan kurangnya sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
2.0,"Kecelakaan bus di Jalan Raya Bypass Cicalengka mengakibatkan fatalitas karena tidak adanya pengaman jalan yang efektif, struktur bus yang lemah, dan tidak terpasangnya sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
3.0,"Fatalitas di lokasi kecelakaan bus di flyover Jalan Raya Bypass Cicalengka terjadi karena pengaman jalan yang tidak adekuat dan struktur bus yang gagal melindungi penumpang, ditambah ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
4.0,"Korban fatal pada kecelakaan bus di Jalan Raya Bypass Cicalengka disebabkan oleh tidak adanya pengaman jalan yang efisien, struktur bus yang tidak mendukung survival space, dan ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
5.0,"Fatalitas terjadi di kecelakaan bus di Jalan Raya Bypass Cicalengka karena flyover tanpa pagar pengaman yang cukup, struktur bus yang tidak memadai, dan tidak adanya sabuk keselamatan di kursi penumpang.","[0.0, 1.0, 0.0, 0.0, 0.0]"
6.0,"Kecelakaan bus yang fatal di Jalan Raya Bypass Cicalengka disebabkan oleh flyover tanpa pengaman yang memadai, struktur bus yang lemah, dan ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
7.0,"Korban kecelakaan bus di Jalan Raya Bypass Cicalengka meningkat karena flyover tidak memiliki pengaman yang cukup, struktur bus yang tidak kuat, dan tidak terpasangnya sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
8.0,"Fatalitas di lokasi kecelakaan bus di Jalan Raya Bypass Cicalengka dipengaruhi oleh ketiadaan pengaman jalan yang efektif, struktur bus yang tidak kokoh, dan ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
9.0,"Kecelakaan bus yang mematikan di Jalan Raya Bypass Cicalengka terjadi karena tidak adanya pengaman jalan yang efisien dan struktur bus yang tidak dapat melindungi penumpang, serta ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
10.0,"Fatalitas di Jalan Raya Bypass Cicalengka diakibatkan oleh flyover tanpa pengaman jalan yang memadai, struktur bus yang gagal mempertahankan ruang aman, dan ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
11.0,"Korban fatal kecelakaan bus di Jalan Raya Bypass Cicalengka meningkat karena tidak adanya pagar pengaman yang memadai di flyover, struktur bus yang tidak mampu melindungi, dan ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
12.0,"Kecelakaan bus di Jalan Raya Bypass Cicalengka menyebabkan fatalitas karena kurangnya pengaman jalan yang adekuat, struktur bus yang tidak mampu melindungi penumpang, dan tidak adanya sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
13.0,"Fatalitas korban di kecelakaan bus di Jalan Raya Bypass Cicalengka disebabkan oleh ketiadaan pengaman jalan yang efektif, struktur bus yang tidak memadai, dan tidak terpasangnya sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
14.0,"Kecelakaan bus yang mematikan di Jalan Raya Bypass Cicalengka terjadi akibat flyover tanpa pagar pengaman yang memadai, struktur bus yang lemah, dan ketiadaan sabuk keselamatan di kursi penumpang.","[0.0, 1.0, 0.0, 0.0, 0.0]"
15.0,"Fatalitas korban kecelakaan bus di Jalan Raya Bypass Cicalengka terjadi karena kurangnya pengaman jalan di flyover, struktur bus yang tidak mampu melindungi survival space, dan ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
16.0,"Fatalitas di kecelakaan bus di Jalan Raya Bypass Cicalengka mungkin disebabkan oleh ketiadaan pengaman jalan yang memadai di flyover, struktur bus yang tidak mempertahankan ruang aman, dan tidak adanya sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
17.0,"Kecelakaan bus di Jalan Raya Bypass Cicalengka berakibat fatal karena flyover tanpa pengaman jalan yang memadai, struktur bus yang tidak memadai, dan ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
18.0,"Korban kecelakaan bus di Jalan Raya Bypass Cicalengka meningkat akibat flyover tanpa pagar pengaman, struktur bus yang tidak kuat, dan ketiadaan sabuk keselamatan pada semua kursi.","[0.0, 1.0, 0.0, 0.0, 0.0]"
19.0,"Fatalitas korban terjadi di Jalan Raya Bypass Cicalengka karena flyover tidak memiliki pengaman jalan yang efektif, struktur bus yang lemah, dan tidak terpasangnya sabuk keselamatan di kursi penumpang.","[0.0, 1.0, 0.0, 0.0, 0.0]"
20.0,"Kecelakaan bus di Jalan Raya Bypass Cicalengka menyebabkan fatalitas karena tidak adanya pengaman jalan yang cukup, struktur bus yang tidak mempertahankan ruang aman, dan ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
21.0,"Fatalitas di lokasi kecelakaan bus di Jalan Raya Bypass Cicalengka dikaitkan dengan ketiadaan pagar pengaman di flyover, struktur bus yang tidak memadai, dan tidak adanya sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
22.0,"Korban fatal kecelakaan bus di Jalan Raya Bypass Cicalengka diakibatkan oleh flyover tanpa pengaman jalan yang memadai, struktur bus yang tidak kuat, dan tidak terpasangnya sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
23.0,"Kecelakaan bus di Jalan Raya Bypass Cicalengka menyebabkan korban fatal karena tidak adanya pengaman jalan yang efektif di flyover, struktur bus yang lemah, dan ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
24.0,"Fatalitas korban di kecelakaan bus di Jalan Raya Bypass Cicalengka terjadi akibat flyover tanpa pengaman jalan yang memadai, struktur bus yang tidak dapat melindungi, dan ketiadaan sabuk keselamatan di kursi penumpang.","[0.0, 1.0, 0.0, 0.0, 0.0]"
25.0,"Kecelakaan bus yang mematikan di Jalan Raya Bypass Cicalengka disebabkan oleh kurangnya pengaman jalan di flyover, struktur bus yang tidak mendukung survival space, dan tidak adanya sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
26.0,"Fatalitas korban di kecelakaan bus di Jalan Raya Bypass Cicalengka dikaitkan dengan ketiadaan pengaman jalan yang efektif di flyover, struktur bus yang tidak memadai, dan ketiadaan sabuk keselamatan pada kursi penumpang.","[0.0, 1.0, 0.0, 0.0, 0.0]"
27.0,"Kecelakaan bus di Jalan Raya Bypass Cicalengka berakibat fatal akibat flyover tanpa pengaman jalan yang memadai, struktur bus yang tidak kuat, dan ketiadaan sabuk keselamatan di kursi penumpang.","[0.0, 1.0, 0.0, 0.0, 0.0]"
28.0,"Fatalitas korban meningkat di kecelakaan bus di Jalan Raya Bypass Cicalengka karena kurangnya pengaman jalan di flyover, struktur bus yang lemah, dan tidak adanya sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
29.0,"Kecelakaan bus di Jalan Raya Bypass Cicalengka menyebabkan fatalitas akibat ketiadaan pengaman jalan yang memadai, struktur bus yang tidak melindungi penumpang, dan ketiadaan sabuk keselamatan.","[0.0, 1.0, 0.0, 0.0, 0.0]"
30.0,"Fatalitas di kecelakaan bus di Jalan Raya Bypass Cicalengka terjadi karena flyover tanpa pengaman jalan yang cukup, struktur bus yang tidak mempertahankan ruang aman, dan tidak adanya sabuk keselamatan pada kursi penumpang.","[0.0, 1.0, 0.0, 0.0, 0.0]"
,Pengemudi kurang menguasai/mengenal medan (rute Pandaan – Prigen),"[1.0, 0.0, 0.0, 0.0, 0.0]"
1.0,Pengemudi yang kurang familiar dengan medan di rute Pandaan – Prigen mungkin menjadi faktor dalam kejadian kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
2.0,Kecelakaan mungkin terjadi akibat pengemudi yang tidak cukup mengenal medan di jalur Pandaan – Prigen.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
3.0,Kurangnya penguasaan medan oleh pengemudi di rute Pandaan – Prigen dapat menjadi penyebab kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
4.0,Kecelakaan di rute Pandaan – Prigen mungkin disebabkan oleh pengemudi yang tidak terbiasa dengan medan tersebut.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
5.0,Pengemudi yang kurang menguasai medan di rute Pandaan – Prigen mungkin berkontribusi pada terjadinya kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
6.0,Ketidakmampuan pengemudi dalam mengenal medan di rute Pandaan – Prigen dapat menjadi salah satu penyebab kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
7.0,Kecelakaan di jalur Pandaan – Prigen mungkin terkait dengan kurangnya penguasaan medan oleh pengemudi.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
8.0,Kurangnya keakraban pengemudi dengan rute Pandaan – Prigen dapat menjadi faktor utama dalam kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
9.0,Kemungkinan penyebab kecelakaan adalah pengemudi yang tidak cukup mengenal medan di rute Pandaan – Prigen.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
10.0,Kecelakaan mungkin terjadi karena pengemudi kurang menguasai rute dan medan di Pandaan – Prigen.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
11.0,Pengemudi yang kurang mengenal medan di rute Pandaan – Prigen mungkin menyebabkan kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
12.0,Kecelakaan di rute Pandaan – Prigen bisa disebabkan oleh kurangnya pengenalan pengemudi terhadap medan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
13.0,Pengemudi yang tidak terbiasa dengan rute Pandaan – Prigen mungkin menjadi penyebab kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
14.0,Kurangnya familiaritas pengemudi dengan medan di jalur Pandaan – Prigen dapat menjadi faktor risiko kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
15.0,Kecelakaan di Pandaan – Prigen mungkin berkaitan dengan kurangnya penguasaan medan oleh pengemudi.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
16.0,Kecelakaan di rute Pandaan – Prigen mungkin dipicu oleh ketidakmampuan pengemudi mengenali dan menguasai medan jalan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
17.0,Pengemudi yang tidak familiar dengan medan rute Pandaan – Prigen dapat menjadi salah satu penyebab utama kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
18.0,Kurangnya keakraban pengemudi dengan medan di jalur Pandaan – Prigen mungkin berkontribusi pada risiko kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
19.0,Kemungkinan kecelakaan di rute Pandaan – Prigen disebabkan oleh pengemudi yang kurang mengenal medan tersebut.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
20.0,Pengemudi yang tidak terbiasa dengan karakteristik rute Pandaan – Prigen mungkin menjadi faktor dalam terjadinya kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
21.0,Kecelakaan mungkin terjadi akibat pengemudi yang kurang memahami medan di rute Pandaan – Prigen.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
22.0,Ketidakmampuan pengemudi menguasai medan di rute Pandaan – Prigen dapat menjadi faktor kunci dalam kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
23.0,Kurangnya pengenalan pengemudi terhadap rute Pandaan – Prigen mungkin mempengaruhi kejadian kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
24.0,Pengemudi yang tidak cukup menguasai medan di rute Pandaan – Prigen dapat menjadi salah satu penyebab kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
25.0,Kecelakaan di rute Pandaan – Prigen mungkin berkaitan dengan ketidakcukupan pengetahuan pengemudi tentang medan jalan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
26.0,Kemungkinan kecelakaan di rute Pandaan – Prigen dikaitkan dengan kurangnya penguasaan medan oleh pengemudi.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
27.0,Pengemudi yang kurang mengenal rute Pandaan – Prigen mungkin menjadi faktor yang berkontribusi pada kecelakaan.,"[1.0, 0.0, 0.0, 0.0, 0.0]"
