text,label
kendara keluar jalur tuju arah lawan mana superstructure microbus gagal tahan bentur sabuk selamat guna,UA
microbus masuk jalur lawan akibat keluar jalur superstructure mampu tahan bentur sabuk selamat tidak kena tumpang,UA
keluar jalur microbus arah lawan dengan lemah struktur kendara tahan bentur tidak sabuk selamat tumpang,UA
microbus simpang arah jalur lawan superstructure cukup kuat hadap bentur sabuk selamat kursi tumpang guna,UA
kendara microbus keluar jalur masuk arah lawan alami bentur mampu tahan superstructure sabuk selamat tidak guna,UA
microbus keluar jalur arah arah lawan struktur kendara gagal tahan bentur sabuk selamat guna tumpang,UA
kendara microbus alami keluar jalur arah lawan superstructure mampu tahan bentur sabuk selamat tidak guna,UA
microbus keluar jalur masuk jalur lawan struktur atas kendara mampu tahan bentur tumpang tidak pakai sabuk selamat,UA
kendara keluar jalur arah lawan superstructure cukup kuat tahan bentur sabuk selamat tidak kena,UA
microbus simpang jalur lawan alami bentur tahan struktur kendara sabuk selamat tidak guna tumpang,UA
keluar microbus arah lawan jadi sama lemah superstructure kendara tahan bentur tidak sabuk selamat,UA
kendara keluar jalur tuju arah lawan superstructure kuat tahan bentur tumpang pakai sabuk selamat,UA
microbus keluar jalur masuk arah lawan struktur kendara mampu tahan bentur sabuk selamat kena tumpang,UA
keluar microbus jalur lawan bentur superstructure untuk tahan dampak sabuk selamat tidak guna,UA
kendara keluar jalur arah lawan superstructure gagal tahan bentur tumpang pakai sabuk selamat,UA
microbus keluar jalur arah lawan struktur atas kendara cukup kuat tahan bentur sabuk selamat tidak guna,UA
kendara microbus masuk jalur lawan akibat keluar jalur mana superstructure mampu tahan bentur sabuk selamat guna tumpang,UA
microbus alami keluar jalur arah lawan superstructure dapat tahan bentur tumpang kena sabuk selamat,UA
kendara keluar jalur jalur lawan superstructure kendara cukup kuat tahan bentur sabuk selamat guna,UA
keluar jalur microbus jalur lawan bentur superstructure tidak mampu tahan tidak sabuk selamat,UA
microbus keluar jalur arah lawan struktur kendara kuat hadap bentur sabuk selamat tidak kena tumpang,UA
kendara simpang keluar jalur arah lawan superstructure mampu tahan bentur sabuk selamat guna,UA
microbus keluar jalur arah lawan superstructure gagal tahan bentur sabuk selamat kena tumpang,UA
keluar microbus arah lawan bentur superstructure cukup kuat sabuk selamat tidak guna tumpang,UA
waktu kerja kemudi sejak muat barang berangkat surabaya ke lamongan jam istirahat lama jam ada lalu lintas macet total dasar atur perintah nomor tahun kendara kemudi pasal atur waktu istirahat waktu kerja kemudi kendara umum delapan jam hari kemudi kendara lama empat jam berturutturut beri istirahat sekurangkurangnya tengah jam dasar pasal usaha angkut umum operasi kendara lebih waktu bagaimana maksud sedia kemudi ganti usaha angkut umum laku ganti kemudi kemudi ganti telah jangka waktu bagaimana maksud,UA
waktu kerja kemudi surabaya lamongan capai jam istirahat lama jam akibat macet total lebih batas waktu kerja atur pp nomor tahun pasal,UA
kemudi kerja lama jam surabaya lamongan istirahat jam macet langgar pp nomor tahun pasal tetap waktu kerja maksimal jam,UA
waktu kerja kemudi surabaya lamongan lama jam lebih meski istirahat jam macet dasar atur pp nomor tahun,UA
dasar pp nomor tahun pasal waktu kerja kemudi capai jam istirahat jam lampau batas maksimal boleh,UA
kemudi kerja jam surabaya lamongan istirahat jam akibat macet langgar atur pp nomor tahun tetap waktu kerja maksimal,UA
waktu kerja kemudi capai jam istirahat jam macet total lampau waktu kerja dasar pp nomor tahun,UA
kemudi kemudi lama jam istirahat jam lebih batas waktu atur pp nomor tahun waktu kerja kemudi,UA
dasar pp nomor tahun waktu kerja kemudi capai jam istirahat jam lebih waktu kerja maksimal,UA
kemudi kerja lama jam surabaya lamongan istirahat jam macet lampau batas waktu kerja sesuai pp nomor tahun,UA
waktu kerja lama jam istirahat jam macet penuh atur pp nomor tahun waktu kerja kemudi kendara umum,UA
dasar pp nomor tahun waktu kerja kemudi surabaya lamongan capai jam istirahat jam langgar,UA
kemudi kerja lebih jam tepat jam istirahat jam akibat macet total langgar atur pp nomor tahun pasal,UA
waktu kerja kemudi lama jam istirahat jam langgar pp nomor tahun atur waktu kerja maksimal kemudi kendara umum,UA
kemudi habis waktu jam jalan surabaya lamongan lebih pp nomor tahun meski istirahat jam,UA
kemudi kemudi lama jam istirahat jam akibat macet lampau waktu kerja tetap pp nomor tahun pasal,UA
dasar pp nomor tahun waktu kerja kemudi capai jam istirahat jam macet lampau batas boleh,UA
kemudi kendara umum surabaya lamongan kerja lama jam istirahat jam langgar atur pp nomor tahun,UA
jalan surabaya lamongan lama jam istirahat jam akibat macet lebih waktu kerja maksimal pp nomor tahun,UA
kemudi kerja lama jam istirahat jam lampau waktu kerja pp nomor tahun kendara kemudi,UA
pp nomor tahun tetap waktu kerja kemudi maksimal jam jalan kemudi lama jam langgar atur meski istirahat jam,UA
kemudi kendara umum surabaya lamongan kerja lama jam istirahat jam akibat macet langgar pp nomor tahun,UA
dasar pp nomor tahun waktu kerja kemudi maksimal jam kemudi kerja jam istirahat jam lampau,UA
jalan kemudi lama jam istirahat jam akibat macet langgar pp nomor tahun waktu kerja maksimal kemudi,UA
kemudi kendara umum kemudi lama jam surabaya lamongan istirahat jam macet lampau pp nomor tahun,UA
dasar atur pp nomor tahun kemudi kerja lama jam istirahat jam langgar batas waktu kerja maksimal,UA
pp nomor tahun atur waktu kerja kemudi maksimal jam jalan kemudi lama jam istirahat jam langgar atur,UA
kemudi kendara umum surabaya lamongan kerja jam istirahat jam macet langgar pp nomor tahun,UA
kemudi kendara umum kerja jam istirahat jam akibat macet lebih batas waktu atur pp nomor tahun pasal,UA
kemudi kendara umum kerja jam istirahat jam lampau batas waktu kerja atur pp nomor tahun,UA
waktu kerja kemudi lama jam istirahat jam macet langgar pp nomor tahun atur waktu kerja maksimal,UA
dasar hasil investigasi analisis simpul sebab jadi celaka kemudi pertama mobil bus akap dapat antisipasi jadi guna persneling gigi lima cepat atas kmjam geometrik jalan tikung kiri tanjak beda tinggi badan jalan bahu jalan batas pandang kemudi jadi faktor kontribusi pada celaka akibat lewat jembatan way capang way tuba mobil bus akap gagal tikung guling akibat atap mobil bus akap tabrak truk tangki cpo yang datang arah lawan,PRE
dasar investigasi analisis celaka jadi kemudi bus akap dapat antisipasi situasi jalan tikung tanjak persneling gigi lima cepat atas kmjam,PRE
hasil investigasi tunjuk sebab celaka kemudi bus akap gigi lima cepat tinggi tikung tanjak faktor jalan milik beda tinggi pandang batas,PRE
celaka dasar investigasi kemudi bus akap sesuai cepat tetap gigi lima lewat tikung tanjak,PRE
investigasi simpul celaka jadi kemudi bus akap antisipasi tikung tanjak benar gigi lima cepat atas kmjam,PRE
kemudi bus akap gagal antisipasi tikung tanjak cepat tinggi gigi lima faktor beda tinggi jalan pandang batas turut kontribusi,PRE
celaka kemudi bus akap kemudi cepat tinggi tikung tanjak ada beda tinggi badan jalan bahu jalan,PRE
celaka jadi kemudi bus akap dapat antisipasi tikung tanjak jalan tikung benar persneling gigi lima,PRE
kemudi bus akap kemudi cepat atas kmjam tikung tanjak tambah beda tinggi jalan pandang batas celaka,PRE
dasar analisis kemudi bus akap gagal antisipasi kondisi tikung tanjak guna gigi lima cepat tinggi jadi celaka,PRE
investigasi nyata celaka picu kemudi bus akap tetap gigi lima tikung tanjak cepat tinggi,PRE
faktor celaka liput kemudi bus akap tidak kurang cepat tikung tanjak beda tinggi jalan pandang batas,PRE
kemudi bus akap gagal antisipasi tikung benar tetap gigi lima cepat tinggi jalan tanjak jadi celaka,PRE
celaka jadi kemudi bus akap gigi lima cepat tinggi tikung tanjak ada beda tinggi jalan bahu jalan,PRE
kemudi bus akap kurang cepat tikung tanjak gigi lima kondisi jalan milik beda tinggi turut buruk situasi,PRE
investigasi tunjuk celaka jadi kemudi bus akap tetap gigi lima tikung tanjak cepat lebih kmjam,PRE
kemudi bus akap kemudi terlalu cepat tikung tanjak gigi lima faktor beda tinggi jalan pandang batas turut peran,PRE
celaka kemudi bus akap kurang cepat tikung tanjak tetap gigi lima lampau batas mampu kendara,PRE
investigasi ungkap kemudi bus akap gagal antisipasi tikung tanjak cepat tinggi faktor jalan milik beda tinggi parah situasi,PRE
kemudi bus akap tetap gigi lima tikung tanjak cepat tinggi kondisi jalan milik beda tinggi turut sulit,PRE
celaka oleh kemudi bus akap tidak kurang cepat tikung tanjak tetap gigi lima faktor jalan milik beda tinggi,PRE
kemudi bus akap kemudi cepat tinggi tikung tanjak gigi lima gagal kontrol kendara jadi celaka,PRE
faktor utama celaka kemudi bus akap guna gigi lima tikung tanjak cepat tinggi beda tinggi badan jalan bahu jalan,PRE
investigasi tunjuk celaka picu kemudi bus akap tidak antisipasi tikung tanjak guna gigi lima cepat tinggi,PRE
kemudi bus akap kemudi tikung tanjak gigi lima cepat atas kmjam akibat celaka serius,PRE
analisis ungkap celaka jadi kemudi bus akap gagal kurang cepat tikung tanjak tetap gigi lima,PRE
kemudi bus akap kemudi cepat tinggi tikung tanjak gigi lima gagal kendali kendara jadi celaka,PRE
investigasi nyata celaka picu kemudi bus akap tidak antisipasi tikung tanjak benar guna gigi lima cepat tinggi,PRE
celaka kemudi bus akap tetap gigi lima cepat tinggi tikung tanjak ada beda tinggi jalan,PRE
investigasi simpul celaka jadi kemudi bus akap kemudi terlalu cepat tikung tanjak gigi lima pandang batas,PRE
kemudi bus akap gagal kurang cepat tikung tanjak gigi lima cepat tinggi faktor jalan milik beda tinggi buruk kondisi,PRE
jadi celaka system rem optimal operasi supply udara tekan kompresor air dryer ganggu akibat conecting hose auslonggar ikat karet,UA
celaka sistem rem tidak fungsi optimal ganggu suplai udara tekan kompresor air dryer akibat selang hubung aus longgar hanya ikat karet,UA
sistem rem dapat operasi baik suplai udara tekan ganggu akibat selang hubung aus longgar ikat karet jadi celaka,UA
celaka jadi suplai udara tekan kompresor air dryer ganggu akibat selang hubung aus longgar hanya ikat karet sistem rem optimal,UA
ganggu sistem rem oleh suplai udara tekan tidak lancar selang hubung aus longgar ikat karet jadi celaka,UA
celaka suplai udara tekan kompresor air dryer ganggu akibat selang sudah aus longgar hanya ikat karet sistem rem kerja maksimal,UA
sistem rem fungsi optimal suplai udara tekan ganggu akibat selang hubung longgar aus ikat karet jadi faktor utama celaka,UA
celaka jadi sistem rem gagal kerja baik akibat suplai udara tekan kompresor air dryer ganggu selang hubung aus longgar,UA
selang hubung aus longgar ikat karet ganggu suplai udara tekan kompresor air dryer sistem rem fungsi optimal jadi celaka,UA
sistem rem tidak optimal fungsi akibat ganggu suplai udara tekan kompresor air dryer oleh selang hubung aus longgar jadi celaka,UA
utama celaka ganggu suplai udara tekan kompresor air dryer selang hubung aus longgar hanya ikat karet sistem rem maksimal,UA
ganggu suplai udara tekan kompresor air dryer akibat selang hubung aus longgar ikat karet sistem rem gagal kerja optimal jadi celaka,UA
suplai udara tekan ganggu akibat selang hubung aus longgar ikat karet sistem rem fungsi baik sebab celaka,UA
celaka jadi suplai udara tekan kompresor air dryer ganggu akibat selang hubung longgar aus hanya ikat karet buat sistem rem maksimal,UA
sistem rem kerja optimal suplai udara tekan ganggu akibat selang hubung aus longgar ikat karet sebab celaka,UA
celaka suplai udara tekan kompresor air dryer ganggu akibat selang hubung tidak kondisi baik aus longgar ikat karet,UA
suplai udara tekan lancar akibat selang hubung aus ikat karet sistem rem fungsi optimal celaka tidak dapat hindar,UA
ganggu suplai udara tekan kompresor air dryer akibat selang hubung aus longgar ikat karet buat sistem rem gagal fungsi jadi celaka,UA
celaka oleh suplai udara tekan ganggu akibat selang hubung aus ikat karet sistem rem mampu kerja optimal,UA
celaka sistem rem tidak optimal akibat suplai udara tekan ganggu selang hubung longgar aus hanya ikat karet,UA
selang hubung aus longgar ikat karet suplai udara tekan kompresor air dryer ganggu sistem rem fungsi baik jadi celaka,UA
ganggu suplai udara tekan kompresor air dryer selang hubung aus longgar ikat karet buat sistem rem gagal kerja optimal jadi celaka,UA
celaka jadi suplai udara tekan kompresor air dryer lancar akibat selang hubung aus longgar hanya ikat karet,UA
celaka ganggu suplai udara tekan kompresor air dryer akibat selang hubung aus longgar ikat karet buat sistem rem maksimal,UA
selang hubung longgar aus ganggu suplai udara tekan air dryer sistem rem fungsi baik jadi celaka,UA
ganggu sistem rem suplai udara tekan ganggu akibat selang hubung aus longgar ikat karet jadi celaka,UA
utama celaka suplai udara tekan kompresor air dryer ganggu akibat selang hubung aus longgar hanya ikat karet,UA
celaka jadi akibat suplai udara tekan kompresor air dryer ganggu selang hubung aus longgar buat sistem rem dapat kerja optimal,UA
celaka ganggu suplai udara tekan akibat selang hubung aus longgar ikat karet sistem rem kerja baik,UA
selang hubung aus longgar jadi ganggu suplai udara tekan kompresor air dryer sistem rem fungsi optimal jadi celaka,UA
ganggu suplai udara tekan akibat selang hubung aus longgar ikat karet buat sistem rem maksimal jadi celaka,UA
demikian simpul mungkin probability cause jadi peristiwa celaka sumber tidak terampil cakap kemudi kemudi kendara utama hadap kondisi ekstrim datang cara tibatiba saat kritis kondisi teknis kendara tidak rawat cara baik kondisi geometrik jalan tidak layak lintas kendara angkut berat masuk hal kendaran motor mobil tarik rangkai semi trailer kereta tempel muat air minum kemas sebut,UA
simpul sebab celaka adalah kurang terampil cakap kemudi hadap kondisi ekstrem cara tibatiba tambah kondisi teknis kendara kurang awat geometrik jalan tidak layak lalu kendara berat,UA
celaka mungkin besar asal kemudi kurang terampil hadap situasi kritis kondisi teknis kendara tidak awat jalan tidak sesuai kendara berat semi trailer,UA
simpul tunjuk celaka oleh kurang mampu kemudi kendali kendara kondisi ekstrem kendara tidak rawat baik jalan tidak layak kendara berat,UA
utama celaka kemudi kurang cakap hadap situasi ekstrem kondisi kendara tidak awat geometrik jalan tidak untuk kendara berat,UA
celaka jadi kemudi terampil hadap kondisi kritis cara tibatiba tambah kondisi teknis kendara buruk jalan tidak layak kendara berat,UA
